,id,playlist_name,track_name,release_date,artist_names,genres,first_genre,my_genre,top,left,index,score,outliers
1054,3BB5pCr1Mvdmkr13dXdK8y,sinnerman,Born with the Blues - Remastered Live,2016-10-14,"['Sonny Terry', 'Brownie McGhee']","['acoustic blues', 'blues', 'country blues', 'harmonica blues', 'piedmont blues', 'traditional blues'], ['acoustic blues', 'blues', 'country blues', 'piedmont blues', 'traditional blues']",acoustic blues,blues,19316,1084,1373,0.03379237047003453,0.0
1055,0QhzyXI9cpUtuewR3bANdU,sinnerman,I'd Rather Be an Old Man's Sweetheart (Than a Young Man's Fool),1969-01-01,['Candi Staton'],['southern soul'],southern soul,soul,13274,845,1374,0.120267688417379,0.0
1056,1C7DkOhACyJWAwlZSSIS2n,sinnerman,Statesboro Blues,1960-01-05,['Taj Mahal'],"['acoustic blues', 'blues', 'country blues', 'folk', 'harmonica blues', 'jazz blues', 'modern blues', 'traditional blues']",acoustic blues,blues,19316,1084,1375,0.0926898149975186,0.0
1057,3oXorZhe7xw9FnK7kJqWpZ,sinnerman,To Love Somebody,1998-07-28,['Nina Simone'],"['jazz blues', 'neo soul', 'soul', 'soul jazz', 'torch song', 'vocal jazz']",jazz blues,soul,19341,864,1376,0.14532509848063624,0.0
1058,0dSRoWYf0GOzX9L44g53sZ,sinnerman,One Step Ahead,1996-01-01,['Aretha Franklin'],"['classic soul', 'jazz blues', 'memphis soul', 'neo soul', 'soul', 'southern soul', 'vocal jazz']",classic soul,soul,14736,802,1377,0.04985746896150772,0.0
1059,5QAA7cZ6DiLxZIQmuthfuA,sinnerman,"To Be Young, Gifted and Black",2013-11-05,['Donny Hathaway'],"['chicago soul', 'classic soul', 'funk', 'neo soul', 'quiet storm', 'soul', 'southern soul']",chicago soul,soul,15134,741,1378,0.0570209692998887,0.0
1060,5FGHR6peLeymgBGxXyrXLd,sinnerman,The Big Change,2018-07-17,['Big Mama Thornton'],"['acoustic blues', 'blues', 'harmonica blues', 'rhythm and blues', 'texas blues', 'traditional blues']",acoustic blues,blues,19316,1084,1379,0.09068748078229238,0.0
1061,0fM0mFxHP1R4KPX1PB8tWU,sinnerman,Dust My Broom,2001-04-03,['Elmore James'],"['blues', 'chicago blues', 'delta blues', 'electric blues', 'traditional blues']",blues,blues,17792,1000,1380,-0.02321479305944041,1.0
1062,3sZmIGQGh9oRXOjIlRYbdq,sinnerman,I Asked For Water,2001-01-01,"[""Howlin' Wolf""]","['acoustic blues', 'blues', 'chicago blues', 'delta blues', 'harmonica blues', 'memphis blues', 'traditional blues']",acoustic blues,blues,19316,1084,1381,0.08770281793264922,0.0
1063,30XxdhXQGOb9jlZwhGgV86,sinnerman,Forty Days And Forty Nights,1997-05-20,['Muddy Waters'],"['blues', 'blues rock', 'chicago blues', 'classic rock', 'electric blues', 'soul', 'traditional blues']",blues,blues,17792,1000,1382,0.13591554474174872,0.0
1064,2wHRxSGxQNq8WLZt4KcqK7,sinnerman,I Feel So Good,1997-05-20,['Muddy Waters'],"['blues', 'blues rock', 'chicago blues', 'classic rock', 'electric blues', 'soul', 'traditional blues']",blues,blues,17792,1000,1383,0.14698350460801146,0.0
1065,3o7McydZKC1XPxpWxAY8ip,sinnerman,I Can't Stand the Rain,1974-01-01,['Ann Peebles'],"['memphis soul', 'soul', 'soul blues', 'southern soul']",memphis soul,soul,13970,881,1384,0.049017406419093634,0.0
1066,7BfuXzZO9Jdh0UB73O8emz,sinnerman,Little Ghetto Boy,2013-11-05,['Donny Hathaway'],"['chicago soul', 'classic soul', 'funk', 'neo soul', 'quiet storm', 'soul', 'southern soul']",chicago soul,soul,15134,741,1385,0.08409610798297995,0.0
1067,0KOE1hat4SIer491XKk4Pa,sinnerman,A Change Is Gonna Come,1964-03-01,['Sam Cooke'],"['classic soul', 'soul', 'vocal jazz']",classic soul,soul,14736,802,1386,0.08295906368200756,0.0
1068,75nrhrBxTxVRXZGpjvcWEt,sinnerman,Speak Low,1960-01-07,['Ahmad Jamal'],"['bebop', 'cool jazz', 'jazz', 'jazz piano']",bebop,jazz,19354,913,1387,0.014410600496122972,0.0
0,2fsp8eafoZMOlnSPBR7FDI,kizombamama,lose you (feat. Ronisia),2022-09-23,"['CKay', 'Ronisia']","['afrobeats'], ['afro r&b']",afrobeats,kizomba,8601,1066,1388,0.11621642003700311,0.0
1,1U07y8ugAZcUC2SMjasLoZ,kizombamama,Cara Trancada,2020-01-20,['KONSTANTINO'],"['kizomba', 'musica angolana']",kizomba,kizomba,3497,1015,1389,0.040961578560638645,0.0
2,6nB2jTxdEasmji0SqlU77Q,kizombamama,Mbangu te,2019-06-28,['Ya Levis'],['azontobeats'],azontobeats,kizomba,8714,1026,1390,0.07980665804573128,0.0
3,3fcIZ1K25xOEAwePGagbN8,kizombamama,Posa,2021-10-15,"['C4 Pedro', 'Zara Williams']","['kizomba', 'musica angolana', 'portuguese pop'], ['urban kiz']",kizomba,kizomba,3497,1015,1391,0.1369330881673661,0.0
4,6EMvAQTdJ0Xs7XV5D5dOun,kizombamama,Faço Como,2017-07-06,['Liriany'],"['kizomba', 'musica angolana']",kizomba,kizomba,3497,1015,1392,-0.026767854754486287,1.0
5,2sDCqUfWK4ukIrlwNor4sB,kizombamama,Dpos D' Quarentena,2021-03-26,['Nelson Freitas'],"['kizomba', 'kizomba antigas', 'kizomba cabo-verdiana']",kizomba,kizomba,3497,1015,1393,0.07667634460752681,0.0
6,5p1eiAHN5xYAMrSUDKxidI,kizombamama,Te Amo,2020-02-07,['Calema'],"['musica santomense', 'portuguese pop']",musica santomense,kizomba,5908,996,1394,0.03340773619690007,0.0
7,42kCVUZ9aBDBnTYfcycUro,kizombamama,Fica Só,2019-02-24,"['Duda', 'Landrick']","['kizomba', 'musica angolana'], []",kizomba,kizomba,3497,1015,1395,0.0961678473875286,0.0
8,2eWly1qDvIMnrV91WGvAzX,kizombamama,Nha Rainha (feat. Dino D'Santiago),2019-10-18,"['C4 Pedro', ""Dino d'Santiago""]","['kizomba', 'musica angolana', 'portuguese pop'], ['hip hop tuga']",kizomba,kizomba,3497,1015,1396,0.04077608062478638,0.0
9,1bxP4M9ICllcg7mel8kH89,kizombamama,Reine,2017-11-24,['Dadju'],"['french hip hop', 'pop urbaine', 'r&b francais']",french hip hop,kizomba,10918,1073,1397,-0.030825039354498207,1.0
10,3Frmhv0lKuqhelaiKveztw,kizombamama,Sale,2019-06-28,['Ya Levis'],['azontobeats'],azontobeats,kizomba,8714,1026,1398,0.04596487343862765,0.0
11,3qe7VcbqjYNvFwhP0sFItH,kizombamama,N'y pense plus,2020-12-04,['Tayc'],['afrobeats'],afrobeats,kizomba,8601,1066,1399,0.10103991425348707,0.0
12,59pV6xyHVxNra667ptQjJ5,kizombamama,Ça ne me touche pas,2019-06-28,['Ya Levis'],['azontobeats'],azontobeats,kizomba,8714,1026,1400,0.1476912437559717,0.0
13,3ooG7GI5gSSROggAE2pnji,kizombamama,Bai,2019-06-17,['Soraia Ramos'],"['kizomba', 'portuguese pop']",kizomba,kizomba,3497,1015,1401,0.06314346696982531,0.0
14,1g5V4LRLja0UJ8FI0mVlrK,kizombamama,Nossas Coisas,2020-12-07,['C4 Pedro'],"['kizomba', 'musica angolana', 'portuguese pop']",kizomba,kizomba,3497,1015,1402,0.08685282036421077,0.0
15,72FmTyEO5x2zYCgxyZHqZZ,kizombamama,Penzi,2019-06-28,"['Ya Levis', 'Diamond Platnumz']","['azontobeats'], ['bongo flava']",azontobeats,kizomba,8714,1026,1403,0.14257336244302377,0.0
16,6vOF4dAZmWbgWqtDMOhmm1,kizombamama,Volto Só Já,2017-05-06,"['Claudio Fênix', 'Lil Saint']","['kizomba'], ['kizomba', 'musica angolana']",kizomba,kizomba,3497,1015,1404,0.11150008343780521,0.0
17,5qPDYV14t6z1G4UjP6i7H6,kizombamama,Katchua,2018-10-24,['Ya Levis'],['azontobeats'],azontobeats,kizomba,8714,1026,1405,0.1528768294586046,0.0
18,1lvAa1i6csI91Qu8I6pRjp,kizombamama,Me Dão Na Cara,2021-01-08,"['Yudi Fox', 'Jenny Brown']","['kizomba', 'musica angolana'], []",kizomba,kizomba,3497,1015,1406,0.060812193047126095,0.0
19,26iz22pkwZThajSbL8BVLE,kizombamama,2AM,2021-02-19,['Cubita'],['kizomba'],kizomba,kizomba,3497,1015,1407,0.06308298532006423,0.0
20,0r2ZBAHKX36U3do2a3E0Vd,kizombamama,Perigosa (feat. Anselmo Ralph),2019-08-02,"['C4 Pedro', 'Anselmo Ralph']","['kizomba', 'musica angolana', 'portuguese pop'], ['kizomba', 'musica angolana', 'portuguese pop', 'semba']",kizomba,kizomba,3497,1015,1408,0.02482477875515543,0.0
21,09fpuM4rl4UKthCkoI4wHE,kizombamama,Não me Pede,2015-09-25,['C4 Pedro'],"['kizomba', 'musica angolana', 'portuguese pop']",kizomba,kizomba,3497,1015,1409,0.11872018613183999,0.0
22,31ZVPyweRr0AxRJ6aoNshU,kizombamama,Ka Ta Consigui,2020-06-06,"['Dynamo', 'Djodje']","['kizomba', 'kizomba cabo-verdiana', 'musica angolana'], ['kizomba', 'musica santomense', 'portuguese pop']",kizomba,kizomba,3497,1015,1410,0.12743751733083925,0.0
23,1aoKDjlLz9JfVfhp5dnva8,kizombamama,C'est toi,2019-06-28,['Ya Levis'],['azontobeats'],azontobeats,kizomba,8714,1026,1411,0.11751638497302186,0.0
24,1GdhBt3dRetwt75N3BAQUw,kizombamama,Aïcha,2019-06-28,['Ya Levis'],['azontobeats'],azontobeats,kizomba,8714,1026,1412,0.0739624489927374,0.0
25,2Huk69nfKmAqeN4m2S7Ybj,kizombamama,Criola,2008-01-01,['Mika Mendes'],"['kizomba', 'kizomba antigas', 'kizomba cabo-verdiana']",kizomba,kizomba,3497,1015,1413,0.10184623578185115,0.0
26,7CIWnLmuWHKIc3f5IoR8wD,kizombamama,Beijam,2016-06-03,['Djodje'],"['kizomba', 'musica santomense', 'portuguese pop']",kizomba,kizomba,3497,1015,1414,0.09770460512102752,0.0
27,3YS5Y5dWwtVlJbNu7zzRLX,kizombamama,Dis lui,2019-06-28,['Ya Levis'],['azontobeats'],azontobeats,kizomba,8714,1026,1415,0.09847514608624502,0.0
28,7ffN1srH0lM39dddrG84Gs,kizombamama,Adoço,2020-05-10,['Edgar Domingos'],['kizomba'],kizomba,kizomba,3497,1015,1416,0.1052576789975192,0.0
29,5u2Y4FTrijFC0a9wj1ypIv,kizombamama,A bout de souffle,2018-07-21,"['Noah Lunsi', 'Ya Levis']","['azontobeats'], ['r&b francais']",azontobeats,kizomba,8714,1026,1417,0.12188248441473915,0.0
30,5Nm21isMaYPUlEaErQxeZQ,kizombamama,Não Vou Te Deixar,2018-08-03,['Farao'],['kizomba'],kizomba,kizomba,3497,1015,1418,0.0010846410440623622,0.0
31,5JrT4NhJkLGTKoIiPani66,kizombamama,De Alma na Paixão,2015-06-29,"['Yuri da Cunha', 'C4 Pedro']","['kizomba', 'musica angolana', 'portuguese pop'], ['kizomba', 'musica angolana', 'semba']",kizomba,kizomba,3497,1015,1419,0.08318750535301728,0.0
32,2l5lhww0jBv7GqPrPvczcG,kizombamama,Liballa,2018-05-18,['Ya Levis'],['azontobeats'],azontobeats,kizomba,8714,1026,1420,0.054606197466974704,0.0
33,1Psavkvz1BzUiW5JuUh4SY,kizombamama,Lombela,2020-06-17,"['DJ Chad', 'DJ Tarico', 'Delio Tala']","['musica mocambicana', 'urban kiz'], ['urban kiz'], ['urban kiz']",musica mocambicana,kizomba,10648,967,1421,0.03204694738322489,0.0
34,43LKGuf2UMTbyamtu4UvUg,kizombamama,Amor Prigosu,2020-05-10,['Jennifer Dias'],['kizomba'],kizomba,kizomba,3497,1015,1422,0.08792589022340513,0.0
35,0DekaS62Q0L2rb0sX3cuJl,kizombamama,Palavra,2019-12-13,['Tayc'],['afrobeats'],afrobeats,kizomba,8601,1066,1423,0.07147644326300173,0.0
36,6IYKdQSi6xruf34PJ4M3fx,kizombamama,Ne pars pas,2019-06-28,['Ya Levis'],['azontobeats'],azontobeats,kizomba,8714,1026,1424,0.11959703788173309,0.0
37,0jmwFUYbHEqPY60yeJIGvT,kizombamama,Miúda Linda,2016-04-01,['Nelson Freitas'],"['kizomba', 'kizomba antigas', 'kizomba cabo-verdiana']",kizomba,kizomba,3497,1015,1425,0.10105292193774257,0.0
38,28QpG4RmYhxq2YxjmQ06Ch,kizombamama,Ginger Me,2020-06-18,['Rema'],['afrobeats'],afrobeats,kizomba,8601,1066,1426,0.07033912763567962,0.0
39,14hLSMLJ86sHRklJ62tH58,kizombamama,Django,2017-11-24,"['Dadju', 'Franglish']","['french hip hop', 'pop urbaine', 'r&b francais'], ['french hip hop', 'pop urbaine', 'r&b francais']",french hip hop,kizomba,10918,1073,1427,0.06544930289757961,0.0
40,5fgrwCanIy2bHR1BuBEl48,kizombamama,Promis juré,2019-12-13,['Tayc'],['afrobeats'],afrobeats,kizomba,8601,1066,1428,0.09711339462321111,0.0
41,2vZmLR6tlYvTv8UJOtLijZ,kizombamama,Beijei,2020-10-24,"['Helio Baiano', 'Edgar Domingos', 'Itary']","['afro house angolano'], ['kizomba'], ['kizomba', 'musica angolana']",afro house angolano,kizomba,2995,1326,1429,-0.013460847473549586,1.0
42,52W7ToeDPYlIr8u1d1ewT7,kizombamama,Kiz Like This,2017-04-10,['P. Lowe'],"['kizomba', 'urban kiz']",kizomba,kizomba,3497,1015,1430,0.08394923496476886,0.0
43,60ziCYuz4ah5R5wdkWNpXi,kizombamama,Type,2019-09-26,"['Justice Toch', 'Artistic Raw']","['dutch hip hop', 'dutch rap pop'], ['dutch house']",dutch hip hop,kizomba,6903,1123,1431,0.008273415583181731,0.0
44,0TeztqSxQL0OdnYR3XQV1R,kizombamama,Estragar o que Está Bom,2020-07-24,['Edgar Domingos'],['kizomba'],kizomba,kizomba,3497,1015,1432,0.1165288436563719,0.0
45,5XG59w0v2cDzu4Al2xcUMl,kizombamama,Si Ki Min Krè,2022-02-14,"['June Freedom', 'Djodje']","['kizomba'], ['kizomba', 'musica santomense', 'portuguese pop']",kizomba,kizomba,3497,1015,1433,0.1090353154540456,0.0
46,5F9F0SxcAM9bCVyi00tL0W,kizombamama,D O D O - Adekunle Gold Version,2022-04-12,"['Tayc', 'Adekunle Gold']","['afrobeats'], ['afropop']",afrobeats,kizomba,8601,1066,1434,0.09269605372864315,0.0
47,11jljbDlwqMyvQdepjse5G,kizombamama,Toko Toko,2022-04-14,"['Dadju', 'Ronisia']","['afrobeats'], ['french hip hop', 'pop urbaine', 'r&b francais']",afrobeats,kizomba,8601,1066,1435,0.11075415852813508,0.0
48,3vmz5p8yz0M8R2rPP8dsSN,kizombamama,Sans effet,2021-11-19,['Tayc'],['afrobeats'],afrobeats,kizomba,8601,1066,1436,0.12771476062432136,0.0
49,7oykBwi0pFz0MdeuAVod3W,kizombamama,My Boo,2022-06-17,['Atim'],['kizomba'],kizomba,kizomba,3497,1015,1437,0.013851207499919305,0.0
50,1UM3RVanAaakxcx9GkfNTL,kizombamama,KOLO (feat. Oxlade),2021-03-11,"['Ice Prince', 'Oxlade']","['afrobeats', 'nigerian pop'], ['afrobeats', 'afropop', 'nigerian hip hop', 'nigerian pop']",afrobeats,kizomba,8601,1066,1438,0.0637085621696139,0.0
51,6YyS1bvkLHAXzhGfws4zhR,kizombamama,Ce soir - Radio Edit,2016-08-28,['Jennifer Dias'],['kizomba'],kizomba,kizomba,3497,1015,1439,0.058432812867218575,0.0
52,0qg396QP7QBBdNTsw8fj4B,kizombamama,Je t'aime,2013-12-02,['Jennifer Dias'],['kizomba'],kizomba,kizomba,3497,1015,1440,0.08786553257645596,0.0
53,3wk8UxvhThSKRKL9Kky00G,kizombamama,Vou Me Entregar,2019-12-10,['Filomena Maricoa'],['kizomba'],kizomba,kizomba,3497,1015,1441,0.05125279679865674,0.0
54,6AwhcPXLLBcunyq0HrwBgR,kizombamama,Lonely,2017-08-25,"['DJ Puto X', ""Tayl'Or""]","['kuduro antigo'], ['urban kiz']",kuduro antigo,kizomba,2951,1240,1442,0.04890829534550506,0.0
55,1sxkbqxjQ7K0XhRc1wNTNX,kizombamama,Ninocolocolo,2016-04-22,['Badoxa'],"['kizomba', 'portuguese pop']",kizomba,kizomba,3497,1015,1443,0.10282530625066344,0.0
56,1WohLfenWr95MRVw8SAnS3,kizombamama,Não Me Larga,2016-03-11,['Loony Johnson'],"['kizomba', 'kizomba cabo-verdiana']",kizomba,kizomba,3497,1015,1444,0.07377313124368678,0.0
57,7AbLGIOzFkx6jHq5en5xiH,kizombamama,Sempe,2020-11-25,['L.A.X'],"['afrobeats', 'afropop', 'azontobeats', 'nigerian pop']",afrobeats,kizomba,8601,1066,1445,0.07127914655110063,0.0
58,3BnDvpeuGOj21Ir2aVEtQo,kizombamama,Calm Down,2022-03-24,['Rema'],['afrobeats'],afrobeats,kizomba,8601,1066,1446,0.051257616377578974,0.0
59,6teW0qt23aGnWhC0rSvtoz,kizombamama,understand,2021-07-08,['Omah Lay'],['afrobeats'],afrobeats,kizomba,8601,1066,1447,0.05391226738279159,0.0
60,60onhM6CxZNTqcuFqmZ6Go,kizombamama,Cofres do Céu,2022-07-07,['C4 Pedro'],"['kizomba', 'musica angolana', 'portuguese pop']",kizomba,kizomba,3497,1015,1448,0.10598901309042841,0.0
61,6vQWCdEo5mdfDX2UBYroMg,kizombamama,Sem Saída,2019-09-12,['Nelson Freitas'],"['kizomba', 'kizomba antigas', 'kizomba cabo-verdiana']",kizomba,kizomba,3497,1015,1449,0.1310361551027142,0.0
62,5ltwsSaEsdsUVaiqLx0CKV,kizombamama,Tout doucement,2022-07-08,['Mik L'],"['reunion pop', 'zouk riddim']",reunion pop,kizomba,9027,1060,1450,0.05200263653032117,0.0
63,1en57YuuFJkhLeOqXkFzM3,kizombamama,Coma,2021-11-18,['Djodje'],"['kizomba', 'musica santomense', 'portuguese pop']",kizomba,kizomba,3497,1015,1451,0.10757753599877234,0.0
64,6k5ba85yPSkJz7Vh57YMML,kizombamama,Poderosa,2014-10-15,"['Djodje', 'Dynamo']","['kizomba', 'kizomba cabo-verdiana', 'musica angolana'], ['kizomba', 'musica santomense', 'portuguese pop']",kizomba,kizomba,3497,1015,1452,0.07552545253691845,0.0
65,2DDBsczCQqIQ09t7Uf2uG2,kizombamama,Viaja,2022-05-27,['Irina Barros'],"['kizomba', 'musica angolana', 'portuguese pop']",kizomba,kizomba,3497,1015,1453,0.1279761101616269,0.0
66,1Y2alA2MIN3Qpj8T6yAxJN,kizombamama,Pele Negra,2021-03-08,['C4 Pedro'],"['kizomba', 'musica angolana', 'portuguese pop']",kizomba,kizomba,3497,1015,1454,0.10145974606704611,0.0
67,7zEFn5PC91OB6KYFjCxMHi,kizombamama,Não Tem Que Encantar,2018-03-13,"['Tó Semedo', 'Yasmine']","['kizomba', 'kizomba cabo-verdiana', 'musica angolana'], ['kizomba', 'musica angolana', 'portuguese pop']",kizomba,kizomba,3497,1015,1455,0.135196135380459,0.0
68,2vn8j2f7rqfaz3myB5j4vp,kizombamama,Un bout de nous,2022-03-18,"['Ya Levis', 'Zaho']","['azontobeats'], ['french pop']",azontobeats,kizomba,8714,1026,1456,0.1305333532518374,0.0
69,0CnCDAiiC5NdgvVZ97slvn,kizombamama,Qui,2020-12-04,['Tayc'],['afrobeats'],afrobeats,kizomba,8601,1066,1457,0.10138447486996599,0.0
70,2cHQh4eyfAasH8AzkiFtJO,kizombamama,Toko Toko,2022-05-12,"['Dadju', 'Ronisia']","['afrobeats'], ['french hip hop', 'pop urbaine', 'r&b francais']",afrobeats,kizomba,8601,1066,1458,0.11075415852813508,0.0
71,5dNifN92fKRGXWas8YQ80O,kizombamama,Bounce,2021-12-03,"['Lexsil', 'Otile Brown']","['bongo flava', 'kenyan pop'], ['kenyan pop']",bongo flava,kizomba,9418,1077,1459,0.032395898034901616,0.0
72,2SPEpN57RA0zuaL5LbWS65,kizombamama,PERU PERU,2021-03-12,['Nice Life'],['urban kiz'],urban kiz,kizomba,3050,1144,1460,0.05231257823170915,0.0
73,0qrad26bbnF71qbebIhV2q,kizombamama,365,2023-03-03,['Badoxa'],"['kizomba', 'portuguese pop']",kizomba,kizomba,3497,1015,1461,0.043824382564669806,0.0
74,5YFM2pnhKvoBUPOlBkCXrV,kizombamama,Akanadja,2022-02-11,['Neyna'],['kizomba'],kizomba,kizomba,3497,1015,1462,-0.0025308291028121044,1.0
75,4pwyUDsUjUGlKO7nEEW49F,kizombamama,Tokyo Drift,2019-08-23,['Jay Lima'],['urban kiz'],urban kiz,kizomba,3050,1144,1463,-0.03931576535552128,1.0
76,7Dts96N2o83Uc0xAl1hKaV,kizombamama,J'élimine,2022-01-28,['Ronisia'],['afrobeats'],afrobeats,kizomba,8601,1066,1464,0.08195676466865548,0.0
77,6lmPbympP1dJlItIKddmVb,kizombamama,Abana,2020-12-23,"['Doulkha', 'Ronisia']","['afrobeats'], ['r&b francais']",afrobeats,kizomba,8601,1066,1465,0.11017215613852077,0.0
78,7qm1GwQkAHZmqLWtQsTa7W,kizombamama,Pansement,2021-10-29,['Meiitod'],"['musique mahoraise', 'reunion pop']",musique mahoraise,kizomba,9114,1049,1466,0.1296880086506838,0.0
79,7GcphTvAmcb6GdoYjN4N8O,kizombamama,S U I S - M O I,2021-11-19,"['Fally Ipupa', 'Tayc']","['afrobeats'], ['azontobeats', 'musique urbaine kinshasa', 'ndombolo', 'r&b francais', 'rumba congolaise']",afrobeats,kizomba,8601,1066,1467,0.054911092308788656,0.0
80,1rd7LYAegRrMw4hAvKHwhm,kizombamama,Tombé pour elle,2022-05-26,"['LIMO', ""SenSey'""]","['rap ivoire'], ['r&b francais']",rap ivoire,kizomba,9817,1045,1468,0.11576137638354944,0.0
81,7tBZvham4ysAssrwGvX3ry,kizombamama,Amour,2022-03-18,['Ya Levis'],['azontobeats'],azontobeats,kizomba,8714,1026,1469,0.08937550100823066,0.0
82,05xLOpipHWbGG0CboVVrXy,kizombamama,Ancrée à ton port,2007-01-01,['Fanny J'],['zouk'],zouk,zouk,2862,1004,1470,0.04731484046880158,0.0
83,34bQQPkwlEmmieMlNAIfck,kizombamama,Téco,2022-01-28,['Ronisia'],['afrobeats'],afrobeats,kizomba,8601,1066,1471,0.11976191468496133,0.0
84,7HS3aGgUkTzXRLBTt6aE5m,kizombamama,DIS-MOI OUI,2022-07-01,"[""Says'z""]","['musique comorienne', 'r&b francais', 'shatta']",musique comorienne,kizomba,10821,1026,1472,0.101289007104307,0.0
85,4QyeCMOjlHDZKzYaXQUOjD,kizombamama,Sombre,2022-01-28,['Ronisia'],['afrobeats'],afrobeats,kizomba,8601,1066,1473,0.09765276385975852,0.0
86,1xs8bOvm3IzEYmcLJVOc34,kizombamama,Rush,2022-10-21,['Ayra Starr'],['afrobeats'],afrobeats,kizomba,8601,1066,1474,0.0990170634609513,0.0
87,2WigMwGJysIh9fRnSJvpjn,kizombamama,KU LO SA - A COLORS SHOW,2022-06-10,['Oxlade'],"['afrobeats', 'nigerian pop']",afrobeats,kizomba,8601,1066,1475,0.10990826468347875,0.0
88,4Gasn91fsCefnN8zM5GjA8,kizombamama,Finesse,2022-03-03,"['Pheelz', 'Bnxn']","['afrobeats', 'nigerian pop'], ['afrobeats', 'nigerian pop']",afrobeats,kizomba,8601,1066,1476,0.06621337717542053,0.0
89,6z5y2kdxF4XrEVRFVqdGVL,kizombamama,Asiwaju,2023-09-01,['Ruger'],['afrobeats'],afrobeats,kizomba,8601,1066,1477,0.08249581242771348,0.0
90,2yfvRibLuLURO9Ui9MjJxU,kizombamama,Himalaya,2017-08-25,['DJ Puto X'],['kuduro antigo'],kuduro antigo,kizomba,2951,1240,1478,0.05737091090087115,0.0
91,3AV3S6DiIsj1Nbs8Grf3Bp,kizombamama,So Distant (feat. Tayc),2022-02-24,"['B Young', 'Tayc']","['afrobeats'], ['afroswing', 'london rap', 'uk hip hop']",afrobeats,kizomba,8601,1066,1479,0.1391250779651868,0.0
92,235N5XR969xiEa5LvjKheT,kizombamama,Eu Sei,2018-09-06,['Badoxa'],"['kizomba', 'portuguese pop']",kizomba,kizomba,3497,1015,1480,0.05535469915197394,0.0
93,7vyiCsD3ERWi8CUO7xSLKV,kizombamama,Dói,2024-01-19,['Landrick'],"['kizomba', 'musica angolana']",kizomba,kizomba,3497,1015,1481,0.11510188521134562,0.0
94,5LnDp5MDIJsOwyFwiUC1A3,kizombamama,Loto,2024-01-11,"['Nice Life', 'Tony Z']","['urban kiz'], ['urban kiz']",urban kiz,kizomba,3050,1144,1482,0.1293624828211944,0.0
743,2LkwAOzYMPIzteWl3y85OH,bitches brew,Movement I - Alf Leila Wa Leila,2015-09-25,['Ibrahim Maalouf'],"['arabic jazz', 'french jazz', 'jazz trumpet']",arabic jazz,jazz,15705,726,1483,0.14322169867706103,0.0
744,1pH0uvTTjAMvCcbp5NEHJk,bitches brew,Jordu,1954-12-01,"['Clifford Brown', 'Max Roach Quintet']","['bebop', 'hard bop', 'jazz', 'jazz trumpet'], ['bebop', 'hard bop', 'jazz drums']",bebop,jazz,19354,913,1484,0.09959080687797472,0.0
745,0D5PNTs1HSYe2nHlHulJQw,bitches brew,Naima,2018-04-27,['Tommy Flanagan'],"['bebop', 'jazz', 'jazz piano']",bebop,jazz,19354,913,1485,0.07526832368876762,0.0
